Visit,Sub
36:08.7,
36:11.4,
36:11.9,36:41.1
36:12.7,
36:13.0,
36:13.6,
36:13.7,
36:14.1,
36:14.4,
36:14.9,
36:15.1,
36:17.4,
36:17.5,
36:18.0,
36:20.5,
36:20.7,
36:21.5,
36:23.4,
36:24.0,
36:25.4,
36:28.1,
36:28.3,
36:28.9,36:41.1
36:29.3,
36:31.0,
36:31.6,36:52.5
36:32.2,
36:33.1,
36:34.1,
36:34.1,
36:34.1,36:42.8
36:34.1,
36:39.6,
36:39.9,
36:40.4,
36:43.4,
36:43.5,
36:43.7,
36:45.7,
36:46.2,37:33.8
36:46.2,36:56.9
36:46.7,
36:47.9,
36:49.6,
36:50.9,38:06.6
36:53.3,
36:56.7,
36:57.5,
36:57.9,
36:58.3,
36:59.5,
37:01.1,
37:04.3,
37:05.7,
37:06.2,
37:06.3,
37:07.9,
37:08.1,
37:12.4,
37:14.0,
37:14.6,
37:16.3,
37:18.5,
37:20.5,37:36.2
37:21.6,
37:22.4,
37:23.2,
37:24.3,
37:24.5,
37:26.5,
37:27.0,
37:27.2,
37:30.0,
37:31.2,
37:32.6,
37:34.2,
37:34.9,
37:40.0,
37:41.3,
37:41.4,
37:41.6,
37:43.5,
37:44.7,
37:45.5,
37:45.7,
37:45.9,
37:46.0,
37:47.7,
37:47.8,
37:49.5,
37:50.1,
37:51.7,
37:54.3,
37:54.9,
37:56.5,
37:56.6,
37:56.7,
37:57.4,
37:58.3,
37:58.5,
37:59.1,
37:59.8,
38:03.3,
38:03.3,
38:05.4,
38:06.9,
38:07.4,
38:10.3,
38:11.1,
38:12.2,
38:13.7,
38:14.9,
38:15.1,
38:17.6,
38:19.7,
38:20.5,
38:22.5,
38:24.9,
38:25.8,
38:27.2,
38:28.2,
38:29.7,38:35.6
38:30.3,
38:32.3,
38:33.1,
38:35.5,
38:36.1,
38:37.3,
38:37.7,
38:38.6,
38:41.1,
38:41.9,
38:43.2,
38:43.9,
38:43.9,
38:44.1,
38:45.4,38:55.0
38:45.5,
38:46.8,
38:48.2,
38:51.5,
38:53.0,
38:53.1,
38:53.3,
38:54.3,
38:55.5,
39:00.4,
39:02.8,
39:05.2,
39:06.7,
39:08.4,
39:08.8,
39:09.9,
39:10.7,
39:11.3,
39:11.9,
39:12.6,
39:13.0,
39:13.7,
39:16.1,
39:18.2,
39:18.5,
39:20.1,
39:23.4,
39:25.4,
39:25.4,
39:25.4,
39:26.3,
39:27.1,
39:30.2,
39:31.7,
39:32.9,
39:33.8,
39:34.9,40:01.4
39:36.2,
39:38.6,
39:39.4,39:49.1
39:40.0,
39:41.4,
39:42.6,
39:42.7,
39:43.4,
39:44.5,
39:45.8,
39:47.1,
39:48.0,
39:48.7,
39:49.3,
39:49.3,
39:49.5,
39:50.1,
39:50.7,
39:51.5,
39:52.3,
39:53.6,
39:54.0,
39:59.1,40:49.6
40:00.1,
40:00.9,
40:01.0,
40:02.2,
40:02.4,
40:02.7,
40:04.4,
40:04.5,
40:06.3,
40:07.1,
40:08.6,
40:08.7,
40:09.2,
40:10.8,
40:11.9,
40:12.0,
40:12.7,
40:13.5,
40:13.6,
40:13.7,
40:13.8,
40:16.6,
40:19.4,
40:19.7,
40:20.6,
40:20.9,
40:25.4,
40:26.9,
40:29.5,
40:29.9,
40:32.0,
40:32.4,
40:33.2,
40:34.1,40:50.1
40:34.8,
40:34.8,
40:35.0,
40:38.0,
40:38.0,
40:39.2,
40:39.3,
40:40.6,
40:40.8,41:03.6
40:41.8,
40:43.9,
40:44.7,
40:46.9,
40:47.0,
40:49.1,
40:51.2,
40:51.2,
40:53.1,
40:53.7,
40:59.4,
40:59.9,
41:00.0,
41:00.6,
41:02.7,
41:03.0,
41:04.4,
41:04.5,
41:07.2,
41:12.7,
41:15.4,
41:16.0,
41:18.3,
41:18.4,
41:20.8,
41:20.8,
41:21.5,
41:22.8,
41:22.9,
41:23.8,
41:24.1,
41:25.0,
41:25.6,
41:26.1,
41:27.3,
41:27.8,
41:28.0,
41:28.7,
41:29.1,
41:29.6,
41:31.1,
41:31.5,
41:32.2,
41:33.4,
41:33.7,
41:33.9,
41:35.5,
41:38.6,
41:41.5,
41:42.0,
41:45.8,
41:46.0,
41:46.6,
41:49.0,
41:51.2,
41:55.0,42:24.5
41:56.3,
41:59.0,
42:02.8,
42:04.2,
42:04.6,
42:06.4,
42:09.9,
42:15.8,
42:17.0,
42:17.6,
42:17.6,
42:18.1,
42:20.8,
42:21.0,
42:21.2,
42:23.2,
42:24.8,
42:26.1,
42:26.6,
42:26.8,
42:26.8,
42:27.1,
42:28.1,
42:28.6,
42:30.0,
42:30.0,
42:31.2,
42:32.0,
42:33.1,
42:34.1,
42:34.3,
42:36.7,
42:37.6,
42:41.8,
42:44.0,
42:47.5,
42:47.8,
42:49.7,
42:55.6,
42:56.9,
42:57.7,
42:58.0,
42:58.6,
42:58.8,
42:59.0,
43:00.0,
43:00.6,
43:00.8,
43:01.3,
43:01.6,
43:06.3,
43:06.3,
43:06.5,
43:06.8,
43:09.7,
43:10.7,
43:11.4,
43:12.0,
43:13.1,
43:13.9,
43:13.9,
43:14.4,
43:15.4,
43:16.7,
43:17.2,
43:17.4,
43:17.5,
43:17.7,
43:18.3,
43:18.6,
43:19.3,
43:20.4,
43:22.4,
43:22.5,
43:24.2,
43:24.4,
43:24.7,
43:25.9,
43:28.9,
43:29.2,
43:30.0,
43:31.6,
43:31.6,
43:32.3,
43:32.5,
43:33.6,
43:34.1,
43:34.8,
43:35.0,
43:37.5,
43:38.2,
43:39.0,
43:39.8,
43:40.3,
43:40.5,
43:41.1,
43:42.3,
43:46.5,
43:46.6,
43:47.0,
43:48.4,
43:48.5,
43:50.4,
43:52.5,
43:54.9,
43:55.3,
43:59.0,
43:59.0,
43:59.3,
43:59.8,
44:00.6,44:26.1
44:00.7,
44:00.9,44:14.3
44:06.8,
44:07.5,
44:08.3,
44:08.6,45:11.5
44:10.7,
44:10.7,
44:11.7,
44:12.4,
44:12.9,
44:13.0,
44:13.1,
44:14.0,
44:17.8,
44:19.7,
44:20.5,
44:21.0,
44:22.9,44:41.0
44:23.0,
44:23.5,
44:23.9,
44:25.6,
44:28.3,
44:28.5,
44:29.7,
44:30.3,
44:30.7,
44:32.2,
44:33.9,
44:35.1,
44:35.3,
44:35.4,
44:36.0,
44:36.5,
44:37.7,
44:37.8,
44:39.2,
44:40.4,
44:42.8,
44:45.3,
44:46.6,
44:47.4,
44:47.6,
44:48.6,
44:48.8,
44:52.2,44:59.2
44:52.4,
44:52.7,45:08.9
44:55.2,
44:57.2,
44:58.2,
44:59.8,
45:00.2,
45:00.6,
45:02.0,
45:02.6,45:24.3
45:02.7,
45:02.8,
45:05.2,
45:06.7,
45:08.4,
45:08.4,
45:08.4,
45:10.0,
45:10.9,
45:11.5,
45:11.8,
45:12.6,
45:14.1,
45:15.1,
45:15.2,
45:17.1,
45:17.4,
45:17.8,
45:19.1,
45:19.2,
45:19.7,
45:20.3,
45:21.1,
45:25.6,
45:26.0,
45:28.4,
45:31.8,
45:33.9,
45:34.0,
45:34.6,
45:34.9,
45:35.3,
45:35.6,
45:35.7,
45:38.7,
45:39.2,
45:39.4,
45:40.2,
45:42.6,
45:42.8,
45:43.2,
45:46.6,
45:46.8,
45:47.8,
45:50.0,
45:50.5,
45:52.5,
45:53.8,
45:54.8,
45:57.9,
45:58.2,
45:58.6,
45:58.8,
45:59.2,
46:00.2,
46:00.5,
46:01.4,
46:01.6,
46:02.0,
46:02.0,
46:03.2,
46:05.2,
46:06.0,
46:06.9,
46:07.1,
46:07.8,
46:08.1,
46:08.5,
46:08.8,
46:08.9,
46:09.3,
46:10.8,
46:13.2,
46:14.5,
46:16.8,
46:17.2,
46:17.6,
46:18.1,
46:19.4,
46:20.6,
46:20.9,
46:21.7,
46:22.0,
46:22.8,
46:23.6,46:30.7
46:24.0,
46:25.7,
46:25.8,
46:28.1,
46:29.0,
46:31.9,15:18.6
46:34.1,
46:35.7,
46:35.8,
46:36.0,
46:37.7,
46:38.0,
46:39.0,
46:40.6,
46:42.3,
46:43.2,
46:43.9,
46:46.3,
46:47.0,
46:48.1,
46:48.7,
46:53.4,
46:53.6,
46:55.1,
46:55.5,
46:57.0,
46:59.2,
47:00.8,
47:00.8,
47:04.8,
47:06.7,
47:06.7,
47:08.0,
47:13.7,
47:14.5,
47:16.0,
47:17.9,
47:21.3,
47:21.8,
47:23.0,
47:26.6,
47:27.2,
47:30.0,
47:34.4,
47:34.5,
47:35.0,
47:35.2,
47:37.6,
47:37.9,
47:38.1,
47:38.8,
47:39.0,
47:40.4,
47:41.7,
47:42.2,
47:46.7,48:48.9
47:50.0,
47:50.5,
47:51.1,
47:55.2,
47:55.2,
47:56.3,
47:56.9,
47:58.4,
48:00.4,
48:00.8,
48:01.0,
48:02.1,
48:02.7,
48:03.4,
48:06.2,
48:06.7,
48:08.5,
48:11.0,
48:11.5,
48:13.3,
48:14.5,
48:15.6,
48:19.0,
48:19.1,
48:19.4,
48:20.1,48:29.8
48:22.6,
48:23.0,
48:23.2,
48:25.0,
48:25.9,
48:26.6,
48:27.0,
48:29.5,
48:30.0,49:10.4
48:32.2,
48:33.2,
48:33.5,49:04.1
48:36.4,
48:36.8,
48:39.8,
48:40.1,
48:40.4,
48:40.5,
48:42.5,
48:43.5,
48:43.9,
48:44.6,
48:47.1,
48:48.7,
48:49.6,
48:49.7,
48:50.6,
48:51.5,
48:51.7,
48:52.8,
48:54.0,
48:54.4,
48:54.8,
48:55.3,
48:55.5,
48:57.1,
48:57.4,
48:58.2,
48:58.8,
49:00.3,
49:02.0,
49:02.7,
49:04.7,
49:05.9,
49:06.0,
49:06.5,
49:07.3,
49:07.5,
49:08.9,
49:09.2,
49:10.2,
49:13.6,
49:15.4,
49:16.0,
49:17.6,
49:18.4,
49:19.0,
49:20.2,49:47.5
49:20.6,
49:21.7,
49:22.1,
49:22.4,
49:23.0,
49:24.5,
49:27.2,
49:30.8,
49:30.9,49:41.2
49:31.2,
49:31.5,
49:38.0,
49:40.1,
49:40.6,49:44.5
49:40.7,
49:41.4,
49:42.2,
49:42.8,
49:44.6,
49:47.1,
49:47.6,
49:48.3,
49:49.9,
49:50.5,
49:50.7,
49:51.8,
49:52.9,
49:56.8,
49:58.4,
50:00.0,
50:03.4,
50:03.7,50:38.0
50:04.9,
50:06.4,
50:08.1,
50:10.5,
50:11.4,50:30.4
50:14.4,
50:16.0,
50:18.4,
50:20.7,
50:22.0,
50:23.0,
50:23.2,
50:23.5,
50:24.4,
50:25.1,
50:25.4,
50:25.4,
50:26.8,
50:26.8,
50:28.6,
50:30.1,
50:32.2,
50:34.3,
50:34.4,
50:35.2,
50:35.8,
50:38.2,
50:38.3,51:06.6
50:41.9,59:49.2
50:43.8,
50:45.1,
50:45.2,
50:46.1,
50:46.1,
50:46.2,
50:47.5,
50:48.6,
50:49.2,
50:51.9,
50:52.6,
50:54.0,
50:56.0,
50:59.2,
51:02.8,
51:06.2,
51:06.3,
51:06.4,
51:06.8,
51:07.2,
51:07.4,
51:09.3,
51:09.6,
51:12.5,
51:12.5,
51:14.4,
51:16.1,
51:16.3,
51:17.8,
51:18.0,
51:20.4,
51:20.4,
51:22.2,
51:23.4,
51:23.6,
51:23.7,
51:24.4,
51:25.5,
51:26.9,11:01.6
51:27.3,
51:28.1,
51:29.6,
51:32.4,
51:32.6,
51:32.7,
51:34.4,
51:34.5,
51:35.2,
51:36.0,
51:36.1,
51:38.8,51:48.6
51:40.7,52:00.8
51:41.0,
51:41.9,
51:46.0,
51:47.6,
51:47.7,
51:47.8,
51:47.9,
51:52.4,
51:52.6,
51:53.4,
51:53.9,
51:54.3,
51:55.0,
51:56.6,
51:57.1,
51:57.3,
51:59.2,
51:59.2,
52:01.2,
52:01.5,
52:03.8,
52:04.7,
52:06.4,
52:07.4,
52:09.9,
52:10.1,
52:10.3,
52:11.0,
52:11.3,
52:11.4,
52:15.0,
52:15.5,
52:16.8,
52:19.2,
52:19.7,
52:20.2,
52:21.2,
52:22.2,
52:23.2,
52:26.5,
52:27.1,
52:28.8,
52:29.2,
52:30.8,
52:31.2,
52:31.3,52:56.7
52:34.1,
52:34.4,
52:35.2,
52:37.9,
52:38.0,
52:38.6,
52:40.8,
52:42.1,
52:42.3,
52:42.5,
52:43.2,
52:43.6,
52:44.6,
52:45.0,
52:48.6,
52:49.2,
52:50.0,
52:50.1,
52:50.5,
52:51.4,
52:52.9,
52:53.1,
52:53.1,
52:55.5,
52:56.8,
52:57.9,
52:58.3,
53:00.2,
53:00.5,
53:02.8,53:09.4
53:03.7,
53:03.7,
53:07.1,
53:08.5,
53:08.8,
53:09.2,
53:12.1,
53:12.5,
53:12.7,
53:14.2,54:37.4
53:14.3,
53:16.3,
53:16.6,
53:17.2,
53:22.1,53:57.7
53:22.3,
53:22.5,
53:23.7,
53:24.6,
53:25.9,
53:26.0,
53:27.5,
53:28.2,
53:29.0,
53:30.3,
53:30.3,
53:30.5,
53:31.4,
53:31.6,
53:32.9,
53:33.2,
53:33.4,
53:33.7,
53:33.8,
53:33.8,
53:36.5,
53:37.6,
53:39.0,
53:42.3,
53:45.3,
53:46.9,
53:47.1,54:23.2
53:47.6,
53:49.0,
53:50.5,
53:51.0,
53:51.6,
53:51.8,
53:52.2,
53:52.3,
53:53.1,
53:53.5,
53:53.7,
53:54.8,
53:56.4,
53:59.7,
54:01.0,54:30.9
54:01.2,
54:01.5,
54:02.3,
54:02.4,
54:03.4,
54:03.7,
54:03.8,
54:04.7,
54:07.5,
54:11.1,
54:11.2,
54:11.6,
54:14.3,
54:16.0,
54:18.3,
54:18.7,
54:20.7,
54:23.0,54:57.5
54:23.1,
54:24.4,54:42.8
54:25.0,
54:28.3,
54:29.3,
54:31.0,
54:31.6,
54:32.8,
54:33.0,
54:33.7,
54:34.1,
54:34.4,
54:35.6,
54:35.9,55:05.4
54:40.7,
54:42.4,
54:43.9,
54:44.1,
54:45.5,
54:45.9,
54:46.3,
54:46.5,
54:47.2,
54:50.0,
54:51.9,
54:52.2,
54:53.6,
54:53.7,
54:55.7,
54:55.7,
54:56.0,55:02.5
54:56.9,
54:57.2,
54:58.5,
54:59.0,
55:00.3,
55:01.8,
55:03.4,
55:03.8,
55:05.8,
55:05.9,
55:06.4,
55:07.5,
55:08.0,
55:08.2,
55:08.2,
55:08.8,
55:09.1,
55:09.6,
55:10.2,
55:10.8,
55:11.0,
55:14.4,
55:14.6,
55:15.4,
55:15.7,
55:16.6,
55:18.3,
55:18.4,
55:19.6,
55:20.0,
55:20.9,
55:21.2,
55:23.6,
55:24.5,
55:27.3,
55:28.2,
55:29.0,
55:29.9,
55:30.3,
55:30.9,
55:32.1,
55:32.4,
55:32.4,
55:32.5,
55:35.4,
55:36.5,
55:36.9,
55:40.6,
55:43.7,
55:45.2,
55:45.4,
55:46.3,
55:47.8,
55:48.3,
55:49.2,
55:49.3,
55:49.3,
55:49.3,
55:50.0,
55:50.0,
55:50.4,
55:51.0,
55:51.5,
55:52.3,
55:52.8,
55:52.8,
55:52.9,56:10.5
55:53.5,
55:53.7,
55:55.6,
55:57.4,
55:58.2,
55:59.6,
55:59.6,
56:01.2,
56:01.3,
56:01.6,
56:01.7,
56:02.6,
56:03.7,
56:04.4,
56:06.8,
56:07.4,
56:07.6,
56:08.1,
56:10.7,
56:11.1,
56:11.3,
56:13.4,
56:18.7,
56:18.8,
56:18.9,
56:20.2,
56:22.2,
56:22.9,
56:25.2,
56:26.9,
56:27.0,
56:27.0,
56:27.6,
56:29.1,57:33.6
56:29.5,
56:30.8,
56:31.0,
56:31.1,
56:32.2,
56:34.7,
56:35.7,
56:36.1,
56:37.7,
56:39.8,
56:41.3,
56:41.3,56:50.9
56:41.8,
56:48.0,
56:48.6,
56:49.4,
56:49.8,
56:51.3,
56:51.9,
56:52.1,
56:52.2,
56:53.0,
56:54.9,
56:55.4,
56:55.7,
56:58.8,
57:01.0,
57:04.2,
57:04.8,
57:04.8,
57:06.4,
57:07.4,
57:08.1,57:27.2
57:09.6,
57:10.5,
57:11.3,
57:11.5,
57:11.7,
57:12.1,
57:12.3,
57:13.4,
57:14.4,
57:15.4,
57:16.1,
57:18.7,
57:19.0,
57:19.5,
57:20.7,
57:22.1,
57:22.4,
57:23.7,
57:27.0,
57:27.6,57:41.9
57:27.7,
57:30.6,
57:31.1,
57:33.4,
57:33.5,
57:33.7,
57:33.8,
57:34.3,
57:34.4,
57:34.5,
57:34.9,
57:35.8,
57:36.2,
57:36.8,
57:38.1,
57:38.4,
57:38.9,
57:40.3,
57:40.6,57:54.4
57:40.8,
57:41.3,
57:43.0,
57:43.4,
57:47.0,
57:48.5,
57:50.0,
57:51.1,
57:52.3,
57:52.7,
57:53.4,
57:56.0,
57:59.2,
58:03.1,
58:03.9,
58:06.7,
58:08.5,
58:08.8,
58:09.0,
58:09.1,
58:12.4,
58:12.7,
58:13.5,
58:16.4,
58:18.3,
58:18.7,
58:18.9,
58:19.6,
58:20.5,
58:20.6,
58:21.4,
58:22.7,
58:23.3,
58:24.3,
58:25.8,
58:27.1,
58:31.4,
58:31.9,
58:32.2,
58:34.8,
58:35.0,
58:35.2,
58:35.9,
58:36.1,
58:36.2,
58:37.7,
58:40.6,
58:41.2,58:53.2
58:43.8,
58:45.2,
58:45.7,
58:46.5,
58:47.3,
58:48.1,
58:48.3,
58:50.1,59:12.0
58:50.3,
58:50.7,
58:51.5,
58:52.1,
58:52.8,59:12.0
58:53.6,
58:54.4,
58:55.1,
58:56.4,
58:57.0,
58:57.1,
58:57.9,
58:57.9,
58:58.2,59:16.8
58:58.3,
58:58.6,
58:58.9,
58:59.1,
59:00.7,
59:01.7,
59:02.8,
59:04.0,
59:04.3,
59:05.6,01:16.1
59:06.1,
59:06.6,
59:07.3,
59:07.4,
59:08.3,
59:09.5,
59:09.5,00:09.0
59:09.7,
59:11.9,
59:13.0,
59:13.9,
59:14.2,
59:15.1,
59:15.1,
59:15.3,
59:15.9,
59:16.3,
59:17.7,
59:18.9,
59:19.5,
59:20.4,
59:22.1,
59:22.3,
59:23.2,
59:23.9,59:46.9
59:24.6,
59:25.2,
59:25.7,
59:25.9,
59:27.2,
59:29.3,
59:31.9,
59:33.8,
59:35.4,
59:35.6,
59:35.9,
59:37.3,
59:37.6,
59:38.4,
59:38.9,00:21.6
59:39.6,
59:39.9,
59:40.6,
59:41.2,
59:42.4,
59:42.4,
59:43.2,
59:44.3,
59:44.3,
59:45.4,
59:48.0,
59:48.1,
59:48.9,
59:50.6,
59:51.7,
59:52.9,
59:55.9,
59:56.4,
59:57.3,
59:57.7,
59:57.9,
59:58.9,
59:58.9,
00:00.4,
00:00.5,
00:00.5,
00:02.0,
00:04.1,
00:05.9,
00:05.9,
00:07.3,
00:07.7,
00:08.4,
00:10.4,
00:10.8,
00:10.9,
00:11.2,
00:13.1,
00:13.2,
00:14.0,
00:14.3,
00:14.8,
00:15.0,
00:19.3,
00:21.9,
00:22.3,
00:23.5,
00:30.0,
00:30.3,
00:30.5,
00:31.3,
00:31.7,
00:31.8,
00:33.4,
00:34.0,
00:34.6,
00:35.0,
00:36.0,
00:41.2,00:47.4
00:42.3,
00:44.2,
00:45.0,
00:46.5,
00:46.9,
00:47.1,
00:49.4,
00:51.1,
00:52.8,
00:53.7,
00:54.1,
00:54.6,
00:56.2,
00:58.0,
00:58.1,
00:59.0,
00:59.7,01:24.7
01:00.1,
01:00.2,01:13.7
01:00.4,
01:01.0,
01:02.3,
01:02.8,
01:05.1,
01:05.2,
01:06.1,
01:06.5,
01:10.9,
01:12.2,
01:12.5,
01:14.3,
01:16.9,
01:17.4,
01:18.7,
01:19.2,
01:19.7,
01:21.8,
01:22.3,
01:25.8,02:28.4
01:26.2,
01:27.4,
01:27.6,
01:28.9,
01:30.5,
01:31.4,
01:32.9,
01:32.9,
01:34.1,
01:34.4,
01:35.0,01:47.8
01:35.3,
01:36.6,
01:37.3,
01:37.3,
01:37.3,
01:37.5,
01:38.9,
01:40.5,
01:41.3,
01:42.4,
01:43.7,
01:44.4,
01:45.4,
01:46.0,
01:46.5,
01:46.8,
01:49.3,
01:50.0,
01:50.8,02:02.9
01:52.0,
01:52.6,
01:52.8,
01:54.1,
01:54.1,
01:54.3,
01:54.4,
01:57.5,
01:58.4,
01:58.6,
01:59.8,
02:00.1,
02:00.4,
02:01.8,
02:03.0,
02:05.2,
02:08.3,
02:12.4,
02:12.5,
02:14.1,
02:14.1,
02:14.5,
02:15.2,
02:17.1,
02:17.6,
02:17.7,
02:19.4,
02:21.4,
02:23.0,
02:23.4,
02:23.9,
02:25.3,
02:25.7,
02:26.6,
02:26.8,
02:27.3,
02:27.8,
02:28.7,
02:30.5,
02:30.6,
02:32.0,
02:33.9,
02:39.0,
02:42.6,
02:46.3,
02:46.3,
02:46.3,
02:47.2,
02:48.4,
02:49.6,
02:51.2,
02:52.4,
02:54.0,
02:55.2,
02:56.0,
02:58.6,
03:00.8,
03:04.5,
03:06.4,
03:08.1,
03:08.7,
03:10.5,
03:11.7,
03:12.1,
03:13.9,05:05.3
03:14.0,
03:15.2,
03:15.8,
03:15.8,
03:17.4,
03:18.0,
03:18.0,
03:20.4,
03:23.1,
03:23.3,
03:26.2,
03:27.2,
03:27.6,
03:28.2,
03:28.5,
03:29.4,
03:29.5,
03:30.6,
03:31.8,
03:31.8,
03:31.8,
03:32.0,
03:35.7,
03:39.8,
03:39.8,
03:40.2,
03:41.7,
03:44.1,
03:45.0,
03:48.5,
03:49.1,
03:49.6,
03:49.6,
03:51.0,04:09.1
03:51.0,07:10.2
03:51.2,
03:51.3,
03:52.1,
03:53.7,
03:56.6,
03:57.0,
03:57.7,
03:57.9,
04:01.2,
04:02.2,
04:06.2,
04:06.3,
04:06.6,
04:06.7,
04:07.2,
04:07.3,
04:07.4,05:21.6
04:10.9,
04:11.9,
04:12.0,
04:12.6,
04:12.9,
04:14.1,
04:15.4,
04:15.6,
04:16.1,
04:17.0,
04:17.0,
04:17.5,
04:17.9,
04:18.8,04:40.0
04:19.6,
04:19.7,
04:21.1,
04:21.4,
04:21.4,
04:21.6,
04:22.6,
04:23.1,
04:24.9,
04:25.5,
04:26.9,
04:27.4,
04:28.0,
04:28.7,
04:29.8,
04:30.0,
04:31.0,
04:31.3,
04:33.4,
04:38.6,
04:42.8,
04:43.0,
04:43.1,
04:43.8,
04:48.7,
04:53.4,
04:53.7,
04:56.5,
04:57.1,
04:57.4,
04:57.9,
04:58.9,
05:01.6,
05:01.6,
05:03.9,
05:03.9,
05:04.6,
05:05.9,
05:06.6,
05:07.3,
05:12.0,
05:13.7,
05:15.0,
05:15.5,
05:16.4,
05:17.0,
05:18.6,
05:20.4,
05:21.2,
05:22.6,
05:23.3,
05:23.7,
05:24.1,
05:26.8,
05:27.6,
05:28.9,
05:29.7,
05:30.3,
05:30.6,
05:32.0,
05:33.0,
05:33.1,
05:33.5,
05:34.0,
05:34.0,
05:34.1,
05:35.3,05:44.2
05:35.4,
05:35.8,
05:37.1,
05:39.8,
05:41.8,
05:44.7,
05:44.8,
05:45.5,
05:45.8,
05:46.5,
05:49.0,
05:49.5,
05:51.3,
05:52.1,
05:52.9,
05:52.9,
05:54.0,
05:54.7,
05:58.0,
05:58.6,
06:00.0,
06:00.4,
06:03.9,
06:03.9,
06:05.9,
06:06.0,
06:08.7,
06:09.0,
06:09.2,
06:09.6,
06:10.2,
06:11.7,
06:13.5,
06:13.6,
06:14.0,
06:14.9,
06:16.3,
06:17.0,
06:20.1,
06:21.0,
06:22.3,
06:22.4,
06:22.4,
06:24.4,
06:25.2,
06:26.1,
06:26.3,
06:26.3,
06:30.3,
06:31.2,
06:31.5,
06:33.1,
06:34.0,
06:34.1,
06:37.2,
06:37.8,
06:38.2,06:49.3
06:38.2,
06:38.4,
06:38.4,
06:39.2,
06:39.4,
06:42.2,
06:45.6,06:55.5
06:45.8,
06:48.4,
06:50.1,
06:50.6,
06:51.4,
06:52.5,
06:52.5,
06:52.5,
06:54.2,07:45.2
06:54.5,
06:55.0,
06:55.2,
06:55.4,
06:56.8,
06:59.1,
07:00.7,
07:01.7,
07:02.3,
07:02.7,
07:05.3,
07:05.4,
07:07.4,
07:08.6,
07:08.9,
07:09.0,
07:10.4,
07:10.6,
07:12.3,
07:13.2,
07:17.6,
07:17.7,
07:19.0,
07:19.8,
07:20.1,
07:20.5,
07:20.6,
07:22.9,
07:23.6,
07:24.4,
07:27.7,
07:28.2,
07:31.1,
07:31.8,
07:32.5,
07:33.7,
07:34.2,
07:34.5,
07:34.5,
07:35.1,
07:35.8,
07:36.7,
07:37.6,
07:37.8,
07:38.6,
07:41.6,
07:42.7,
07:44.3,
07:44.9,
07:45.4,
07:46.1,
07:46.5,
07:46.9,
07:47.2,
07:47.8,
07:48.8,
07:50.8,
07:51.2,
07:52.2,
07:52.9,
07:53.0,
07:53.5,
07:54.9,
07:55.7,
07:58.1,
07:58.2,
07:58.7,
07:59.5,
07:59.5,
08:02.6,
08:04.0,
08:04.4,
08:06.1,
08:07.2,
08:10.0,
08:11.1,
08:12.1,
08:13.1,
08:13.3,
08:13.9,
08:15.0,
08:15.2,
08:16.8,
08:22.1,
08:23.5,
08:25.0,
08:25.8,
08:26.9,
08:28.1,
08:29.1,
08:31.5,
08:31.6,
08:31.6,
08:32.5,
08:33.3,
08:33.4,
08:34.8,
08:39.4,
08:39.5,
08:41.6,
08:42.9,
08:44.8,
08:45.5,
08:46.0,
08:49.5,
08:51.0,
08:51.2,
08:51.4,
08:54.1,
08:56.8,
09:01.0,
09:02.0,
09:02.7,
09:03.7,
09:06.2,
09:07.0,
09:07.3,
09:08.6,
09:11.2,
09:11.5,
09:11.9,
09:12.9,
09:17.1,
09:18.0,
09:19.7,
09:24.3,
09:25.9,
09:26.1,
09:26.7,
09:27.1,
09:27.7,
09:29.6,
09:30.1,
09:31.3,09:43.8
09:33.0,
09:33.1,
09:33.2,10:03.5
09:33.6,
09:34.0,
09:43.3,
09:43.6,
09:44.0,
09:44.6,
09:46.7,
09:47.1,
09:48.7,
09:48.7,
09:49.8,
09:50.0,
09:50.4,
09:51.2,
09:52.4,
09:52.6,
09:54.4,
09:54.6,
09:54.7,10:09.3
09:55.8,
09:56.2,
09:57.1,
09:57.7,
09:58.4,10:34.7
09:59.1,
09:59.9,
10:01.1,
10:01.5,
10:04.5,
10:05.5,
10:05.6,
10:06.5,
10:06.9,
10:07.9,
10:09.0,
10:09.6,
10:09.7,
10:11.3,
10:12.0,
10:14.3,
10:15.2,
10:15.3,
10:15.4,
10:16.2,
10:18.4,
10:19.9,
10:21.7,
10:23.4,
10:27.6,
10:32.0,
10:32.4,
10:33.1,
10:33.8,
10:34.1,
10:34.5,
10:35.2,
10:36.3,
10:36.4,
10:36.6,
10:37.8,
10:38.0,
10:38.2,
10:38.9,
10:40.4,
10:41.5,
10:42.2,
10:45.3,
10:47.4,
10:47.9,10:57.4
10:47.9,
10:48.2,
10:50.0,
10:51.1,
10:51.7,11:43.8
10:52.2,
10:52.6,
10:52.9,
10:53.4,
10:54.3,
10:54.5,
10:54.5,
10:54.5,
10:54.7,
10:56.2,
10:57.9,
10:58.0,
10:59.1,
10:59.6,
10:59.6,11:22.8
11:00.3,
11:00.7,
11:00.7,
11:00.8,
11:02.3,
11:04.3,
11:05.4,
11:06.8,12:00.7
11:07.0,
11:07.5,
11:09.5,
11:09.9,
11:12.6,
11:15.7,
11:16.4,
11:16.7,
11:18.2,
11:18.5,
11:19.0,
11:19.4,
11:20.5,
11:20.9,
11:22.3,
11:22.4,
11:23.0,
11:23.7,
11:23.7,
11:24.0,11:55.1
11:25.4,
11:28.6,
11:29.5,
11:29.5,
11:32.5,
11:32.7,
